sys_RespNum,Task,Concept,dialcolor,dialshape,strapcolor,dialsize,knobsize,rimcolor,Response
137,10,1,2,2,2,2,2,2,1
137,10,2,3,3,1,3,3,3,0
137,11,1,3,2,3,1,2,3,0
137,11,2,1,3,1,2,1,1,1
137,12,1,1,3,2,1,3,1,1
137,12,2,2,1,3,3,1,2,0
137,13,1,2,2,3,3,1,2,0
137,13,2,3,3,1,1,3,1,1
137,14,1,2,1,2,2,2,3,0
137,14,2,3,2,2,2,1,3,1
137,15,1,1,2,1,1,2,1,1
137,15,2,1,1,3,1,3,2,0
138,1,1,1,1,1,1,1,1,1
138,1,2,3,3,3,3,3,3,0
138,2,1,3,3,3,3,3,3,0
138,2,2,1,1,1,1,1,1,1
138,3,1,1,1,1,1,1,1,1
138,3,2,3,3,3,3,3,3,0
138,4,1,3,3,3,2,1,1,0
138,4,2,2,2,1,3,2,3,1
138,5,1,3,1,1,3,3,2,0
138,5,2,1,2,2,2,2,3,1
138,6,1,2,3,2,1,2,1,0
138,6,2,1,1,3,3,3,3,1
138,7,1,3,3,3,1,1,2,0
138,7,2,2,2,1,2,2,1,1
138,8,1,3,1,3,2,3,2,0
138,8,2,1,2,2,3,1,1,1
138,9,1,2,1,1,2,1,2,0
138,9,2,1,3,2,1,3,3,1
138,10,1,1,2,3,3,2,3,1
138,10,2,2,3,2,3,1,1,0
138,11,1,3,2,3,1,3,2,0
138,11,2,2,1,2,2,1,3,1
138,12,1,1,1,1,3,3,2,1
138,12,2,3,3,1,3,2,1,0
138,13,1,1,3,2,2,2,2,1
138,13,2,3,1,3,1,1,3,0
138,14,1,1,3,3,2,3,3,1
138,14,2,2,1,1,1,1,1,0
138,15,1,2,3,1,1,2,2,1
138,15,2,2,2,3,3,3,1,0
140,1,1,1,1,1,1,1,1,0
140,1,2,3,3,3,3,3,3,1
140,2,1,3,3,3,3,3,3,1
140,2,2,1,1,1,1,1,1,0
140,3,1,1,1,1,1,1,1,0
140,3,2,3,3,3,3,3,3,1
140,4,1,2,3,2,1,3,3,0
140,4,2,1,2,3,3,1,2,1
140,5,1,1,2,1,1,2,1,1
140,5,2,3,1,3,2,1,3,0
140,6,1,2,1,2,1,2,1,1
140,6,2,3,3,1,2,3,2,0
140,7,1,3,1,2,2,3,1,0
140,7,2,2,2,3,3,2,3,1
140,8,1,3,3,2,1,1,2,0
140,8,2,2,1,1,1,3,2,1
140,9,1,3,1,1,3,2,3,0
140,9,2,1,3,3,2,1,1,1
140,10,1,1,2,3,2,2,3,1
140,10,2,2,3,2,1,3,2,0
140,11,1,3,2,3,3,2,1,1
140,11,2,1,2,2,2,1,3,0
140,12,1,1,3,1,1,2,2,1
140,12,2,2,1,1,3,3,1,0
140,13,1,3,2,1,1,1,3,0
140,13,2,2,3,3,3,1,1,1
140,14,1,1,1,2,2,1,2,1
140,14,2,3,3,3,2,3,1,0
140,15,1,3,2,3,1,2,2,1
140,15,2,2,1,2,3,3,3,0
141,1,1,1,1,1,1,1,1,0
141,1,2,3,3,3,3,3,3,1
141,2,1,3,3,3,3,3,3,1
141,2,2,1,1,1,1,1,1,0
141,3,1,1,1,1,1,1,1,0
141,3,2,3,3,3,3,3,3,1
141,4,1,1,2,2,2,3,1,0
141,4,2,1,3,1,3,1,3,1
141,5,1,2,2,1,1,1,1,0
141,5,2,2,1,3,1,2,3,1
141,6,1,3,1,2,2,1,3,0
141,6,2,1,3,1,3,2,2,1
141,7,1,2,3,3,3,3,2,1
141,7,2,3,2,2,2,2,1,0
141,8,1,1,3,2,3,3,2,1
141,8,2,3,2,1,2,2,1,0
141,9,1,1,2,1,1,1,3,1
141,9,2,2,1,1,1,3,2,0
141,10,1,2,1,3,3,3,1,0
141,10,2,3,3,2,2,1,3,1
141,11,1,1,1,2,1,2,2,1
141,11,2,1,3,3,1,3,3,0
141,12,1,2,2,1,2,2,3,0
141,12,2,1,1,3,3,1,2,1
141,13,1,3,3,3,1,1,2,1
141,13,2,3,1,2,3,2,1,0
141,14,1,2,2,2,3,3,1,1
141,14,2,1,3,1,2,3,3,0
141,15,1,3,1,1,1,1,1,0
141,15,2,1,2,2,2,1,2,1
142,1,1,1,1,1,1,1,1,1
142,1,2,3,3,3,3,3,3,0
142,2,1,3,3,3,3,3,3,0
142,2,2,1,1,1,1,1,1,1
142,3,1,1,1,1,1,1,1,1
142,3,2,3,3,3,3,3,3,0
142,4,1,2,1,2,2,2,1,1
142,4,2,2,3,3,1,3,3,0
142,5,1,3,3,3,3,1,2,0
142,5,2,2,2,1,2,2,1,1
142,6,1,3,1,1,1,3,3,0
142,6,2,1,2,3,3,2,2,1
142,7,1,2,3,2,1,2,2,1
142,7,2,1,1,1,3,3,3,0
142,8,1,3,1,1,2,2,1,1
142,8,2,2,2,3,3,1,2,0
142,9,1,2,2,3,2,1,1,1
142,9,2,1,1,2,2,3,3,0
142,10,1,3,3,3,1,1,1,0
142,10,2,1,2,1,1,3,3,1
142,11,1,3,2,2,3,3,2,0
142,11,2,2,3,2,2,2,3,1
142,12,1,1,1,3,1,2,1,1
142,12,2,3,2,1,3,2,3,0
142,13,1,1,1,3,2,1,2,1
142,13,2,2,3,1,3,1,1,0
142,14,1,2,3,2,1,3,2,1
142,14,2,3,2,1,3,1,3,0
142,15,1,2,3,1,1,2,2,1
142,15,2,1,1,3,2,3,1,0
144,1,1,1,1,1,1,1,1,0
144,1,2,3,3,3,3,3,3,1
144,2,1,3,3,3,3,3,3,1
144,2,2,1,1,1,1,1,1,0
144,3,1,1,1,1,1,1,1,0
144,3,2,3,3,3,3,3,3,1
144,4,1,2,2,1,2,3,3,0
144,4,2,1,3,2,2,3,3,1
144,5,1,3,1,2,1,2,2,1
144,5,2,2,2,3,1,3,2,0
144,6,1,1,1,1,3,1,3,0
144,6,2,2,1,3,2,2,1,1
144,7,1,1,3,2,1,1,1,0
144,7,2,3,1,3,2,3,2,1
144,8,1,1,3,1,1,2,3,1
144,8,2,2,3,2,3,3,1,0
144,9,1,2,2,3,3,2,3,1
144,9,2,1,2,1,2,1,2,0
144,10,1,2,1,2,1,1,1,1
144,10,2,3,3,1,3,2,3,0
144,11,1,3,1,3,2,1,3,0
144,11,2,1,2,3,1,2,2,1
144,12,1,3,1,2,3,3,3,0
144,12,2,2,3,1,2,3,2,1
144,13,1,3,2,2,3,1,2,0
144,13,2,1,2,1,2,3,1,1
144,14,1,3,3,3,1,2,1,1
144,14,2,2,3,1,2,1,2,0
144,15,1,1,3,2,3,3,1,0
144,15,2,2,1,2,1,3,3,1
145,1,1,1,1,1,1,1,1,1
145,1,2,3,3,3,3,3,3,0
145,2,1,3,3,3,3,3,3,0
145,2,2,1,1,1,1,1,1,1
145,3,1,1,1,1,1,1,1,1
145,3,2,3,3,3,3,3,3,0
145,4,1,1,2,3,1,1,2,0
145,4,2,3,1,1,3,2,2,1
145,5,1,3,1,3,2,2,1,1
145,5,2,2,2,3,3,3,3,0
145,6,1,1,3,1,2,2,2,1
145,6,2,2,2,3,1,1,3,0
145,7,1,3,1,2,1,2,1,0
145,7,2,1,3,2,2,3,1,1
145,8,1,2,3,1,3,1,2,1
145,8,2,1,2,2,1,2,3,0
145,9,1,2,1,1,3,1,1,1
145,9,2,3,3,3,1,3,3,0
145,10,1,2,2,1,2,2,2,1
145,10,2,1,1,2,3,3,3,0
145,11,1,3,3,1,2,1,1,1
145,11,2,2,2,2,1,1,1,0
145,12,1,1,1,3,3,2,1,1
145,12,2,3,2,3,2,3,3,0
145,13,1,3,3,3,2,2,2,0
145,13,2,2,1,2,3,1,3,1
145,14,1,1,2,1,1,3,2,1
145,14,2,2,1,3,2,3,2,0
145,15,1,3,1,2,1,2,3,1
145,15,2,1,2,1,3,1,1,0
146,1,1,1,1,1,1,1,1,1
146,1,2,3,3,3,3,3,3,0
146,2,1,3,3,3,3,3,3,0
146,2,2,1,1,1,1,1,1,1
146,3,1,1,1,1,1,1,1,1
146,3,2,3,3,3,3,3,3,0
146,4,1,3,3,3,1,1,1,1
146,4,2,2,2,2,2,2,3,0
146,5,1,1,1,1,1,3,3,1
146,5,2,1,3,3,2,1,2,0
146,6,1,2,3,3,3,1,1,0
146,6,2,3,1,1,3,2,2,1
146,7,1,1,2,1,2,2,1,0
146,7,2,3,2,2,1,3,3,1
146,8,1,2,3,1,3,2,2,1
146,8,2,2,1,2,2,3,2,0
146,9,1,1,2,3,3,1,3,0
146,9,2,1,3,2,3,2,1,1
146,10,1,2,3,1,1,3,1,0
146,10,2,3,2,2,1,3,2,1
146,11,1,3,1,3,2,3,3,0
146,11,2,1,1,2,1,1,2,1
146,12,1,2,2,1,2,1,3,0
146,12,2,3,2,2,1,2,1,1
146,13,1,2,1,1,2,3,2,0
146,13,2,1,3,3,3,2,1,1
146,14,1,3,3,3,1,1,3,0
146,14,2,1,1,1,3,2,3,1
146,15,1,3,3,2,1,1,2,1
146,15,2,2,2,3,2,3,2,0
147,1,1,1,1,1,1,1,1,1
147,1,2,3,3,3,3,3,3,0
147,2,1,3,3,3,3,3,3,0
147,2,2,1,1,1,1,1,1,1
147,3,1,1,1,1,1,1,1,1
147,3,2,3,3,3,3,3,3,0
147,4,1,2,2,2,3,1,1,0
147,4,2,3,3,1,2,2,3,1
147,5,1,1,1,2,2,3,1,0
147,5,2,2,2,3,1,2,3,1
147,6,1,3,2,1,1,1,1,0
147,6,2,1,3,3,3,3,2,1
147,7,1,2,1,2,3,1,3,1
147,7,2,3,3,3,2,3,1,0
147,8,1,3,1,2,3,2,2,0
147,8,2,2,1,1,2,1,1,1
147,9,1,1,3,1,1,2,2,0
147,9,2,1,2,3,1,3,3,1
147,10,1,1,3,3,2,2,3,1
147,10,2,3,2,1,3,3,2,0
147,11,1,2,3,1,1,2,2,1
147,11,2,3,1,2,3,1,1,0
147,12,1,2,2,2,2,2,3,1
147,12,2,1,1,3,3,3,2,0
147,13,1,3,3,1,1,3,1,1
147,13,2,1,2,3,2,1,1,0
147,14,1,2,3,2,3,3,1,1
147,14,2,1,1,1,3,1,3,0
147,15,1,2,1,2,2,1,3,1
147,15,2,3,2,3,2,1,2,0
148,1,1,1,1,1,1,1,1,0
148,1,2,3,3,3,3,3,3,1
148,2,1,3,3,3,3,3,3,1
148,2,2,1,1,1,1,1,1,0
148,3,1,1,1,1,1,1,1,0
148,3,2,3,3,3,3,3,3,1
148,4,1,2,1,1,1,3,3,0
148,4,2,3,2,3,3,2,1,1
148,5,1,2,3,3,1,2,2,0
148,5,2,1,2,2,2,2,1,1
148,6,1,1,1,1,1,1,2,1
148,6,2,1,3,1,2,3,3,0
148,7,1,3,2,2,3,1,2,1
148,7,2,2,1,3,1,1,3,0
148,8,1,2,2,2,3,3,1,1
148,8,2,3,1,3,1,2,2,0
148,9,1,1,3,2,3,1,3,0
148,9,2,3,2,1,3,2,3,1
148,10,1,2,3,2,1,3,1,0
148,10,2,3,1,1,2,2,1,1
148,11,1,1,3,2,2,1,1,0
148,11,2,3,2,3,3,3,2,1
148,12,1,1,1,2,2,2,2,1
148,12,2,2,3,3,2,1,3,0
148,13,1,3,1,1,1,3,3,1
148,13,2,2,2,3,2,2,2,0
148,14,1,1,3,1,3,1,3,1
148,14,2,2,1,3,1,2,1,0
148,15,1,1,2,1,1,3,3,0
148,15,2,3,1,3,3,1,2,1
150,1,1,1,1,1,1,1,1,1
150,1,2,3,3,3,3,3,3,0
150,2,1,3,3,3,3,3,3,0
150,2,2,1,1,1,1,1,1,1
150,3,1,1,1,1,1,1,1,1
150,3,2,3,3,3,3,3,3,0
150,4,1,1,2,3,1,2,1,0
150,4,2,1,1,1,2,1,3,1
150,5,1,3,2,1,3,1,2,1
150,5,2,3,1,2,2,3,3,0
150,6,1,1,3,3,2,3,1,1
150,6,2,2,2,2,1,2,3,0
150,7,1,2,2,2,3,3,1,1
150,7,2,3,3,1,2,1,2,0
150,8,1,3,1,3,3,2,3,1
150,8,2,2,2,2,1,3,3,0
150,9,1,1,1,2,1,2,2,1
150,9,2,2,3,3,2,1,3,0
150,10,1,1,1,1,2,2,1,1
150,10,2,1,2,3,3,3,2,0
150,11,1,3,3,2,3,2,3,1
150,11,2,2,3,1,1,1,1,0
150,12,1,3,1,1,3,1,1,1
150,12,2,1,2,2,2,1,2,0
150,13,1,2,1,1,2,3,1,1
150,13,2,3,3,3,1,3,3,0
150,14,1,1,1,3,1,2,2,0
150,14,2,2,3,2,3,3,2,1
150,15,1,3,2,2,1,1,1,1
150,15,2,2,2,1,3,2,3,0
151,1,1,1,1,1,1,1,1,1
151,1,2,3,3,3,3,3,3,0
151,2,1,3,3,3,3,3,3,0
151,2,2,1,1,1,1,1,1,1
151,3,1,1,1,1,1,1,1,1
151,3,2,3,3,3,3,3,3,0
151,4,1,1,2,3,2,2,1,1
151,4,2,2,3,3,1,3,3,0
151,5,1,2,1,1,1,3,2,1
151,5,2,3,1,3,2,2,2,0
151,6,1,1,3,1,2,1,3,0
151,6,2,1,2,2,3,1,3,1
151,7,1,3,3,2,1,3,2,1
151,7,2,3,2,1,2,1,1,0
151,8,1,2,1,3,3,3,3,0
151,8,2,1,1,2,2,2,1,1
151,9,1,3,3,1,1,1,3,1
151,9,2,2,1,3,3,1,1,0
151,10,1,3,2,2,2,3,1,1
151,10,2,1,3,3,1,2,1,0
151,11,1,1,3,1,3,2,3,0
151,11,2,2,2,1,2,3,2,1
151,12,1,2,2,3,3,3,2,0
151,12,2,3,1,2,2,2,1,1
151,13,1,3,3,2,1,1,2,1
151,13,2,1,2,1,3,3,3,0
151,14,1,2,3,3,1,2,2,0
151,14,2,3,1,1,2,1,3,1
151,15,1,2,1,2,3,1,3,1
151,15,2,2,2,3,1,2,2,0
152,1,1,1,1,1,1,1,1,1
152,1,2,3,3,3,3,3,3,0
152,2,1,3,3,3,3,3,3,0
152,2,2,1,1,1,1,1,1,1
152,3,1,1,1,1,1,1,1,1
152,3,2,3,3,3,3,3,3,0
152,4,1,1,3,2,3,2,1,1
152,4,2,3,2,3,1,1,2,0
152,5,1,2,2,1,1,3,1,1
152,5,2,1,1,2,2,3,1,0
152,6,1,1,3,2,3,1,2,1
152,6,2,1,1,3,2,2,3,0
152,7,1,3,3,1,3,3,2,1
152,7,2,2,2,3,1,1,3,0
152,8,1,2,3,1,2,2,2,1
152,8,2,3,2,3,3,2,1,0
152,9,1,2,1,1,2,3,1,1
152,9,2,1,1,2,1,1,3,0
152,10,1,1,1,3,1,1,2,0
152,10,2,3,3,2,2,3,3,1
152,11,1,3,3,3,2,3,2,0
152,11,2,1,2,1,3,1,1,1
152,12,1,3,2,3,3,2,1,0
152,12,2,2,1,2,1,2,3,1
152,13,1,3,3,1,2,1,3,0
152,13,2,1,1,1,3,2,2,1
152,14,1,1,1,1,1,3,2,1
152,14,2,2,2,2,2,2,1,0
152,15,1,3,2,1,1,1,1,1
152,15,2,1,3,3,3,3,1,0
154,1,1,1,1,1,1,1,1,0
154,1,2,3,3,3,3,3,3,1
154,2,1,3,3,3,3,3,3,1
154,2,2,1,1,1,1,1,1,0
154,3,1,1,1,1,1,1,1,0
154,3,2,3,3,3,3,3,3,1
154,4,1,3,2,1,3,2,1,1
154,4,2,1,1,3,1,2,3,0
154,5,1,3,1,2,2,1,2,1
154,5,2,1,3,2,1,3,1,0
154,6,1,2,2,1,3,2,2,0
154,6,2,1,3,1,2,3,3,1
154,7,1,2,3,3,1,3,1,0
154,7,2,1,2,3,2,2,3,1
154,8,1,2,1,1,3,1,3,1
154,8,2,1,3,2,3,3,2,0
154,9,1,3,2,3,2,2,2,1
154,9,2,3,1,2,1,1,1,0
154,10,1,1,3,2,1,2,1,0
154,10,2,3,1,1,3,3,3,1
154,11,1,2,2,3,2,1,1,0
154,11,2,1,1,3,3,3,2,1
154,12,1,2,1,2,2,2,3,0
154,12,2,3,2,2,1,1,2,1
154,13,1,3,3,1,3,3,1,1
154,13,2,2,2,3,1,2,3,0
154,14,1,1,3,1,1,2,1,0
154,14,2,3,2,2,2,1,2,1
154,15,1,1,3,1,1,3,3,1
154,15,2,2,1,3,3,1,2,0
155,1,1,1,1,1,1,1,1,0
155,1,2,3,3,3,3,3,3,1
155,2,1,3,3,3,3,3,3,1
155,2,2,1,1,1,1,1,1,0
155,3,1,1,1,1,1,1,1,0
155,3,2,3,3,3,3,3,3,1
155,4,1,2,2,3,2,3,3,1
155,4,2,1,1,1,2,1,1,0
155,5,1,1,2,1,1,1,2,1
155,5,2,2,3,2,3,2,3,0
155,6,1,3,1,3,3,2,1,1
155,6,2,3,3,2,2,1,2,0
155,7,1,1,1,3,3,2,2,1
155,7,2,3,2,2,2,3,3,0
155,8,1,3,3,3,1,1,3,1
155,8,2,2,1,1,1,2,1,0
155,9,1,1,3,2,3,3,1,1
155,9,2,2,1,2,2,3,2,0
155,10,1,1,2,3,1,3,1,1
155,10,2,2,3,1,2,2,3,0
155,11,1,3,2,2,3,1,3,0
155,11,2,2,2,1,2,3,2,1
155,12,1,1,2,3,3,3,3,1
155,12,2,3,1,1,1,2,2,0
155,13,1,1,1,3,2,1,3,1
155,13,2,3,3,1,1,1,2,0
155,14,1,2,3,1,3,2,1,0
155,14,2,3,3,3,1,2,1,1
155,15,1,2,2,2,1,3,1,0
155,15,2,1,3,3,2,1,2,1
156,1,1,1,1,1,1,1,1,1
156,1,2,3,3,3,3,3,3,0
156,2,1,3,3,3,3,3,3,0
156,2,2,1,1,1,1,1,1,1
156,3,1,1,1,1,1,1,1,1
156,3,2,3,3,3,3,3,3,0
156,4,1,2,1,1,3,2,2,1
156,4,2,1,1,2,3,3,1,0
156,5,1,1,3,3,2,3,3,0
156,5,2,3,2,2,2,1,1,1
156,6,1,3,1,1,1,1,3,0
156,6,2,2,2,2,2,2,2,1
156,7,1,1,1,2,1,2,1,0
156,7,2,3,3,3,3,3,2,1
156,8,1,1,2,1,3,1,2,1
156,8,2,2,3,1,2,1,3,0
156,9,1,1,1,3,2,3,2,0
156,9,2,3,2,2,3,2,1,1
156,10,1,2,1,1,1,3,1,0
156,10,2,2,2,2,3,2,3,1
156,11,1,2,3,3,1,1,3,0
156,11,2,3,2,3,1,3,3,1
156,12,1,3,3,2,3,2,1,1
156,12,2,1,1,3,2,1,3,0
156,13,1,1,2,1,3,1,2,1
156,13,2,3,1,3,2,2,2,0
156,14,1,2,2,1,1,3,1,0
156,14,2,1,3,2,1,2,2,1
156,15,1,2,1,3,3,1,1,0
156,15,2,3,3,1,2,1,3,1
160,1,1,1,1,1,1,1,1,0
160,1,2,3,3,3,3,3,3,1
160,2,1,3,3,3,3,3,3,1
160,2,2,1,1,1,1,1,1,0
160,3,1,1,1,1,1,1,1,0
160,3,2,3,3,3,3,3,3,1
160,4,1,2,3,3,3,3,2,0
160,4,2,1,1,1,2,1,1,1
160,5,1,2,2,2,1,3,1,1
160,5,2,1,3,3,2,1,3,0
160,6,1,2,2,2,1,2,1,0
160,6,2,3,3,2,3,2,3,1
160,7,1,2,2,1,3,2,1,1
160,7,2,1,1,3,3,1,3,0
160,8,1,2,2,2,1,1,1,1
160,8,2,1,1,1,2,3,3,0
160,9,1,2,3,1,2,3,1,1
160,9,2,1,1,3,1,2,2,0
160,10,1,3,3,2,1,1,2,0
160,10,2,3,2,3,2,1,2,1
160,11,1,1,1,2,3,3,1,1
160,11,2,2,1,1,3,2,3,0
160,12,1,1,3,1,2,2,2,1
160,12,2,1,2,3,1,3,3,0
160,13,1,3,3,3,1,3,2,1
160,13,2,2,1,1,2,3,3,0
160,14,1,3,2,1,3,2,3,0
160,14,2,1,2,2,2,1,1,1
160,15,1,3,1,3,1,1,1,0
160,15,2,3,3,2,1,2,3,1
161,1,1,1,1,1,1,1,1,1
161,1,2,3,3,3,3,3,3,0
161,2,1,3,3,3,3,3,3,0
161,2,2,1,1,1,1,1,1,1
161,3,1,1,1,1,1,1,1,1
161,3,2,3,3,3,3,3,3,0
161,4,1,2,3,3,3,1,1,0
161,4,2,2,1,2,2,1,2,1
161,5,1,3,2,3,2,2,2,0
161,5,2,1,3,1,3,3,2,1
161,6,1,2,3,3,1,3,3,0
161,6,2,1,2,2,3,2,1,1
161,7,1,3,2,1,3,3,1,0
161,7,2,2,1,1,1,1,3,1
161,8,1,2,1,3,2,2,2,0
161,8,2,1,3,2,3,3,2,1
161,9,1,1,2,1,1,1,3,1
161,9,2,2,1,2,2,2,1,0
161,10,1,3,3,2,2,3,3,1
161,10,2,3,2,3,1,1,1,0
161,11,1,1,1,3,3,2,1,0
161,11,2,2,3,2,3,1,2,1
161,12,1,1,2,1,2,2,3,1
161,12,2,3,1,1,3,3,2,0
161,13,1,1,3,3,2,1,1,0
161,13,2,3,2,1,1,2,3,1
161,14,1,2,3,2,2,3,3,1
161,14,2,1,1,1,1,3,2,0
161,15,1,3,2,2,1,2,2,0
161,15,2,2,1,1,3,1,3,1
164,1,1,1,1,1,1,1,1,0
164,1,2,3,3,3,3,3,3,1
164,2,1,3,3,3,3,3,3,1
164,2,2,1,1,1,1,1,1,0
164,3,1,1,1,1,1,1,1,0
164,3,2,3,3,3,3,3,3,1
164,4,1,3,1,1,3,2,3,0
164,4,2,1,3,2,2,3,3,1
164,5,1,2,2,2,3,3,1,0
164,5,2,1,2,1,1,1,3,1
164,6,1,2,1,3,2,1,2,0
164,6,2,3,3,2,3,1,1,1
164,7,1,2,3,3,1,2,3,0
164,7,2,1,1,2,2,2,2,1
164,8,1,2,2,1,2,2,2,0
164,8,2,3,2,1,1,3,1,1
164,9,1,3,1,3,3,2,3,1
164,9,2,1,3,1,3,1,1,0
164,10,1,2,3,3,1,3,1,0
164,10,2,3,1,2,2,1,3,1
164,11,1,1,2,2,1,3,2,0
164,11,2,1,1,3,1,1,1,1
164,12,1,2,2,1,2,1,1,0
164,12,2,3,3,2,1,2,2,1
164,13,1,2,1,2,3,3,3,0
164,13,2,3,3,1,3,3,2,1
164,14,1,1,1,3,2,1,3,0
164,14,2,2,2,2,3,3,2,1
164,15,1,3,1,2,2,2,1,1
164,15,2,2,2,3,1,2,3,0
167,1,1,1,1,1,1,1,1,1
167,1,2,3,3,3,3,3,3,0
167,2,1,3,3,3,3,3,3,0
167,2,2,1,1,1,1,1,1,1
167,3,1,1,1,1,1,1,1,1
167,3,2,3,3,3,3,3,3,0
167,4,1,2,2,3,1,2,2,0
167,4,2,1,1,3,3,1,1,1
167,5,1,2,3,1,2,1,3,1
167,5,2,1,1,3,2,3,3,0
167,6,1,3,3,1,1,3,1,0
167,6,2,3,2,2,3,3,2,1
167,7,1,1,3,1,3,1,2,1
167,7,2,2,2,2,2,2,1,0
167,8,1,1,1,3,1,3,3,0
167,8,2,1,3,3,3,2,3,1
167,9,1,3,2,3,2,1,2,0
167,9,2,2,1,2,3,2,1,1
167,10,1,1,2,1,1,2,2,0
167,10,2,3,3,2,2,3,1,1
167,11,1,1,3,1,1,1,3,0
167,11,2,2,2,2,3,1,3,1
167,12,1,3,1,3,3,2,3,1
167,12,2,2,2,1,1,3,2,0
167,13,1,3,1,1,1,1,2,1
167,13,2,1,1,2,2,3,1,0
167,14,1,2,3,3,2,2,2,0
167,14,2,3,3,3,1,1,1,1
167,15,1,1,1,2,3,3,3,1
167,15,2,2,3,1,2,2,2,0
168,1,1,1,1,1,1,1,1,1
168,1,2,3,3,3,3,3,3,0
168,2,1,3,3,3,3,3,3,0
168,2,2,1,1,1,1,1,1,1
168,3,1,1,1,1,1,1,1,1
168,3,2,3,3,3,3,3,3,0
168,4,1,3,2,2,1,1,1,0
168,4,2,2,2,3,3,3,1,1
168,5,1,1,3,1,2,3,1,1
168,5,2,2,1,1,1,2,2,0
168,6,1,3,2,3,2,1,1,1
168,6,2,1,1,2,2,2,3,0
168,7,1,1,3,2,3,2,2,1
168,7,2,2,1,1,3,3,3,0
168,8,1,3,2,2,1,3,3,1
168,8,2,1,1,3,1,1,2,0
168,9,1,2,3,3,3,1,3,0
168,9,2,1,2,2,2,2,2,1
168,10,1,2,1,3,1,2,1,1
168,10,2,3,3,1,2,3,3,0
168,11,1,3,1,2,2,2,1,0
168,11,2,1,2,1,3,1,3,1
168,12,1,3,3,3,1,2,2,0
168,12,2,2,2,1,3,1,2,1
168,13,1,1,3,3,2,3,1,1
168,13,2,2,2,1,1,1,1,0
168,14,1,3,2,3,3,3,3,0
168,14,2,3,1,2,3,2,1,1
168,15,1,1,3,1,1,3,3,1
168,15,2,2,3,2,2,1,2,0
169,1,1,1,1,1,1,1,1,1
169,1,2,3,3,3,3,3,3,0
169,2,1,3,3,3,3,3,3,0
169,2,2,1,1,1,1,1,1,1
169,3,1,1,1,1,1,1,1,1
169,3,2,3,3,3,3,3,3,0
169,4,1,1,2,3,1,3,2,0
169,4,2,3,1,2,3,2,3,1
169,5,1,2,2,2,1,2,3,0
169,5,2,1,1,1,3,1,1,1
169,6,1,3,2,1,2,2,2,1
169,6,2,2,3,3,3,3,2,0
169,7,1,1,3,2,2,1,1,1
169,7,2,2,1,3,2,1,3,0
169,8,1,2,1,1,1,3,3,0
169,8,2,3,3,1,3,3,2,1
169,9,1,1,2,1,1,2,1,0
169,9,2,3,1,2,3,1,2,1
169,10,1,3,3,3,2,2,1,0
169,10,2,1,2,2,1,1,1,1
169,11,1,2,2,1,3,1,1,1
169,11,2,1,1,3,2,3,3,0
169,12,1,3,1,2,1,3,2,1
169,12,2,2,1,3,2,2,3,0
169,13,1,3,2,3,3,2,2,0
169,13,2,2,3,2,1,3,1,1
169,14,1,3,3,1,2,2,3,1
169,14,2,1,3,1,2,1,2,0
169,15,1,2,2,2,1,1,3,0
169,15,2,1,1,1,3,2,1,1
171,1,1,1,1,1,1,1,1,1
171,1,2,3,3,3,3,3,3,0
171,2,1,3,3,3,3,3,3,0
171,2,2,1,1,1,1,1,1,1
171,3,1,1,1,1,1,1,1,1
171,3,2,3,3,3,3,3,3,0
171,4,1,2,1,3,3,2,1,1
171,4,2,1,3,2,1,1,3,0
171,5,1,2,2,1,2,3,2,1
171,5,2,3,3,3,3,1,3,0
171,6,1,1,2,1,2,3,1,1
171,6,2,3,1,2,3,1,2,0
171,7,1,3,3,1,2,3,3,1
171,7,2,1,1,2,1,2,2,0
171,8,1,2,1,1,3,3,3,1
171,8,2,3,2,3,1,2,1,0
171,9,1,1,3,2,1,2,3,1
171,9,2,2,3,3,2,1,1,0
171,10,1,1,2,1,1,1,2,1
171,10,2,3,1,3,2,2,2,0
171,11,1,2,2,2,2,3,1,0
171,11,2,3,1,1,3,3,2,1
171,12,1,1,2,1,3,2,1,1
171,12,2,2,3,3,3,1,3,0
171,13,1,2,2,2,1,2,2,0
171,13,2,3,1,2,2,1,1,1
171,14,1,2,3,1,1,3,3,1
171,14,2,3,2,3,3,3,3,0
171,15,1,2,3,3,1,2,2,0
171,15,2,1,1,2,2,1,1,1
172,1,1,1,1,1,1,1,1,1
172,1,2,3,3,3,3,3,3,0
172,2,1,3,3,3,3,3,3,0
172,2,2,1,1,1,1,1,1,1
172,3,1,1,1,1,1,1,1,1
172,3,2,3,3,3,3,3,3,0
172,4,1,1,1,3,1,3,2,0
172,4,2,3,3,2,3,2,3,1
172,5,1,1,2,1,2,1,3,1
172,5,2,3,3,2,3,3,1,0
172,6,1,3,2,3,1,2,1,0
172,6,2,1,1,1,2,1,2,1
172,7,1,1,2,2,1,2,3,1
172,7,2,2,1,3,2,2,3,0
172,8,1,2,3,3,3,1,2,0
172,8,2,2,1,1,1,3,1,1
172,9,1,2,3,2,1,1,1,0
172,9,2,1,2,1,3,3,2,1
172,10,1,3,3,1,3,1,1,1
172,10,2,3,2,2,2,3,3,0
172,11,1,1,3,1,3,2,2,1
172,11,2,2,1,3,2,3,3,0
172,12,1,3,2,2,2,1,2,1
172,12,2,3,1,3,1,3,1,0
172,13,1,1,1,1,2,1,3,1
